UBIGEO,distid,DEPARTAMENTO,PROVINCIA,Distrito,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
10205,5,AMAZONAS,BAGUA,Imaza  ,23142,249,0.2981,1438,73.07,1086,31.3,1742,5.81,1103,309.1,1403
10206,6,AMAZONAS,BAGUA,La Peca  ,6330,711,0.4906,518,71.51,1310,48.51,1277,6.61,840,960.9,298
10301,1,AMAZONAS,BONGARA,Jumbilla   ,1509,1431,0.4514,657,70.17,1446,42.21,1470,7.62,553,759,526
10302,2,AMAZONAS,BONGARA,Chisquilla ,283,1856,0.475,567,71.54,1304,77.52,134,5.45,1245,797.8,479
10303,3,AMAZONAS,BONGARA,Churuja  ,245,1864,0.5159,439,64.38,1773,80.5,62,7.4,609,950.3,315
10304,4,AMAZONAS,BONGARA,Corosha  ,1042,1591,0.3959,891,73.3,1059,41.84,1483,4.85,1472,669.2,653
10305,5,AMAZONAS,BONGARA,Cuispes  ,778,1675,0.2994,1430,67.6,1653,37.44,1590,5.03,1399,354.4,1284
10306,6,AMAZONAS,BONGARA,Florida  ,8118,584,0.3593,1082,71.89,1251,38.11,1579,5.71,1145,486.7,968
10307,7,AMAZONAS,BONGARA,Jazan  ,8515,558,0.5113,454,71.69,1283,57.67,913,7.44,598,919.4,344
10308,8,AMAZONAS,BONGARA,Recta  ,149,1872,0.324,1301,68.94,1559,26.83,1802,5.41,1254,473.3,999
10309,9,AMAZONAS,BONGARA,San Carlos ,319,1850,0.348,1145,69.18,1542,46.96,1324,5.64,1176,431.2,1090
10310,10,AMAZONAS,BONGARA,Shipasbamba     ,1859,1346,0.365,1047,72.02,1225,49.33,1254,5.09,1374,487.6,963
10311,11,AMAZONAS,BONGARA,Valera                                  ,980,1607,0.4006,872,67.08,1677,46.3,1349,5,1408,734.6,558
10312,12,AMAZONAS,BONGARA,Yambrasbamba   ,7744,611,0.3523,1115,70.77,1402,35.15,1648,4.96,1428,540.5,861
10401,1,AMAZONAS,CONDORCANQUI,Nieva                                   ,24778,228,0.294,1465,66.04,1725,33.66,1696,5.83,1092,331.2,1345
10402,2,AMAZONAS,CONDORCANQUI,El Cenepa    ,9639,502,0.2225,1755,70.05,1459,34.45,1669,4.91,1439,166.6,1747
10403,3,AMAZONAS,CONDORCANQUI,Rio Santiago     ,17177,316,0.1898,1818,64.37,1775,33.96,1682,5.47,1233,121.7,1820
10501,1,AMAZONAS,LUYA,Lamud             ,2028,1295,0.4859,534,71.71,1279,52.24,1139,7.75,522,811.1,460
10502,2,AMAZONAS,LUYA,Camporredondo   ,7192,647,0.3418,1183,69.66,1495,27.96,1789,5.61,1184,517.6,901
10503,3,AMAZONAS,LUYA,Cocabamba    ,2189,1256,0.2541,1661,68.55,1589,23.29,1832,4.13,1701,320,1378
10504,4,AMAZONAS,LUYA,Colcamar       ,1850,1348,0.2722,1580,72.53,1167,26.61,1803,4.59,1570,309.4,1401
10505,5,AMAZONAS,LUYA,Conila                                  ,1890,1336,0.3386,1206,75.97,653,55.17,1015,4.67,1542,372.5,1244
10506,6,AMAZONAS,LUYA,Inguilpata                              ,425,1820,0.3496,1130,73.73,986,55.76,990,5.32,1293,383.8,1214
10507,7,AMAZONAS,LUYA,Longuita                                ,1046,1589,0.2629,1621,71.42,1325,28.68,1777,4.63,1558,277.2,1488
10508,8,AMAZONAS,LUYA,Lonya Chico   ,736,1692,0.3383,1209,73.62,1004,33.86,1689,4.83,1482,473.3,1000
10509,9,AMAZONAS,LUYA,Luya                                    ,4145,920,0.3941,899,74.22,907,45.53,1369,6.21,959,524.1,890
10510,10,AMAZONAS,LUYA,Luya Viejo                              ,456,1806,0.3094,1381,78.16,389,33.46,1700,4.93,1435,338.3,1331
10511,11,AMAZONAS,LUYA,Maria                                   ,831,1665,0.2821,1524,70.28,1434,18.07,1860,5.24,1328,385.7,1211
10512,12,AMAZONAS,LUYA,Ocalli                                  ,4162,914,0.3274,1279,68.42,1606,29.61,1764,5.44,1247,468.6,1006
10513,13,AMAZONAS,LUYA,Ocumal                                  ,3978,945,0.2853,1516,69,1556,38.71,1560,4.91,1444,303.4,1417
10514,14,AMAZONAS,LUYA,Pisuquia                                ,5612,763,0.3802,960,69,1553,39.79,1530,4.5,1608,707.1,596
10515,15,AMAZONAS,LUYA,Providencia     ,1290,1504,0.2517,1669,71.15,1359,25.38,1816,5.14,1357,244.2,1569
10516,16,AMAZONAS,LUYA,San Cristobal    ,537,1768,0.331,1249,72.92,1113,44.85,1395,4.29,1664,434.2,1078
10517,17,AMAZONAS,LUYA,San Francisco Del Yeso ,702,1702,0.3471,1151,69.91,1470,29.84,1757,3.92,1745,686.9,629
10518,18,AMAZONAS,LUYA,San Jeronimo       ,610,1738,0.2557,1655,72.2,1201,29.27,1769,3.98,1730,282.2,1475
10519,19,AMAZONAS,LUYA,San Juan De Lopecancha       ,367,1837,0.3621,1065,72.87,1119,43.75,1428,4.1,1709,586.2,776
10520,20,AMAZONAS,LUYA,Santa Catalina    ,1917,1323,0.2735,1571,73.4,1040,20.59,1849,4.24,1679,367.2,1258
10521,21,AMAZONAS,LUYA,Santo Tomas     ,3015,1094,0.2784,1540,69.53,1507,32.03,1726,4.9,1448,306.1,1407
10522,22,AMAZONAS,LUYA,Tingo                                   ,1264,1515,0.404,856,67.07,1678,38.92,1555,5.75,1128,739.2,552
10523,23,AMAZONAS,LUYA,Trita                                   ,1367,1477,0.3466,1152,76.27,612,33.82,1693,5.09,1375,464.2,1011
10601,1,AMAZONAS,RODRIGUEZ DE MENDOZA,San Nicolas                             ,5986,738,0.5248,418,73.64,1002,51.9,1158,7.8,503,973.6,285
10602,2,AMAZONAS,RODRIGUEZ DE MENDOZA,Chirimoto                               ,2376,1213,0.2629,1620,67.86,1638,26.61,1804,4.7,1531,304,1413
10603,3,AMAZONAS,RODRIGUEZ DE MENDOZA,Cochamal                                ,522,1783,0.4241,762,76.16,629,58.45,872,6.28,942,548.5,845
10604,4,AMAZONAS,RODRIGUEZ DE MENDOZA,Huambo                                  ,2118,1276,0.4064,843,71.71,1282,34.24,1673,5.51,1217,745.5,543
10605,5,AMAZONAS,RODRIGUEZ DE MENDOZA,Limabamba           ,2938,1107,0.2861,1509,67.72,1645,35.07,1653,5.2,1341,314.7,1387
10606,6,AMAZONAS,RODRIGUEZ DE MENDOZA,Longar                                  ,1570,1413,0.4185,786,71.87,1255,42.29,1467,5.97,1052,691.2,623
10607,7,AMAZONAS,RODRIGUEZ DE MENDOZA,Mariscal Benavides    ,1369,1476,0.4828,544,73,1100,53.83,1062,6.39,905,866.1,398
10608,8,AMAZONAS,RODRIGUEZ DE MENDOZA,Milpucc                                  ,459,1803,0.3104,1376,67.72,1644,23.38,1831,4.69,1534,509.6,912
10609,9,AMAZONAS,RODRIGUEZ DE MENDOZA,Omia                                    ,10480,473,0.2959,1456,68.5,1600,27.02,1800,4.91,1441,397.1,1179
10610,10,AMAZONAS,RODRIGUEZ DE MENDOZA,Santa Rosa                              ,412,1822,0.3575,1093,76.17,625,26.3,1807,4.44,1630,632.9,709
10611,11,AMAZONAS,RODRIGUEZ DE MENDOZA,Totora                                  ,320,1849,0.3908,915,68.41,1609,23.38,1830,5.61,1187,847.2,419
10612,12,AMAZONAS,RODRIGUEZ DE MENDOZA,Vista Alegre                            ,3985,943,0.249,1675,69.48,1512,28.29,1787,4.41,1634,260.2,1529
10701,1,AMAZONAS,UTCUBAMBA,Bagua Grande    ,50553,124,0.5094,465,71.58,1302,67.86,488,6.92,745,883.7,381
10702,2,AMAZONAS,UTCUBAMBA,Cajaruro                                ,24817,227,0.4517,655,71.53,1305,56.2,972,4.91,1442,870.1,394
10703,3,AMAZONAS,UTCUBAMBA,Cumba                                   ,7324,637,0.3627,1062,70.76,1404,37.02,1595,4.79,1493,587,775
10704,4,AMAZONAS,UTCUBAMBA,El Milagro                              ,5660,760,0.5097,462,72.29,1189,51.42,1176,6.17,975,1076.1,205
10705,5,AMAZONAS,UTCUBAMBA,Jamalca                                 ,6952,666,0.4076,836,70.99,1381,53.37,1082,4.84,1474,678.8,639
10706,6,AMAZONAS,UTCUBAMBA,Lonya Grande    ,10328,476,0.4065,842,70.85,1393,42.11,1475,5.69,1160,673.5,649
10707,7,AMAZONAS,UTCUBAMBA,Yamon                                   ,2570,1169,0.3563,1099,70.23,1441,40.59,1513,5.56,1204,486.2,969
20101,1,ANCASH,HUARAZ,Huaraz                                  ,64284,102,0.6031,201,74.32,887,74.05,242,10.26,109,1025,239
20102,2,ANCASH,HUARAZ,Cochabamba   ,1669,1395,0.2731,1574,69.96,1466,36.53,1607,4.41,1636,293.7,1446
20103,3,ANCASH,HUARAZ,Colcabamba      ,605,1740,0.3787,971,71.67,1289,46.62,1336,6.96,733,453.3,1036
20104,4,ANCASH,HUARAZ,Huanchay                                ,1448,1449,0.3216,1317,70.44,1425,52.09,1146,5.96,1055,312.3,1394
20105,5,ANCASH,HUARAZ,Independencia                           ,78605,76,0.585,243,75.3,747,73.37,257,9.67,172,958.1,300
20106,6,ANCASH,HUARAZ,Jangas                                  ,5143,809,0.4324,727,78.8,308,58.47,871,6.09,1008,563.9,813
20107,7,ANCASH,HUARAZ,La Libertad                             ,961,1613,0.1929,1811,71.18,1353,28.44,1781,4.3,1663,137.8,1797
20108,8,ANCASH,HUARAZ,Olleros                                 ,1871,1344,0.3222,1312,74.5,857,52.39,1130,5.66,1166,299.8,1428
20109,9,ANCASH,HUARAZ,Pampas Grande                               ,916,1635,0.3335,1231,70.04,1460,59.16,835,6.49,875,310.7,1397
20110,10,ANCASH,HUARAZ,Pariacoto                               ,4759,854,0.3381,1211,73.04,1095,51.73,1166,5.29,1305,368.8,1254
20111,11,ANCASH,HUARAZ,Pira                                    ,3229,1049,0.3227,1307,76.12,634,45.91,1359,4.53,1591,361.9,1267
20112,12,ANCASH,HUARAZ,Tarica                                  ,6290,714,0.4495,667,76.58,570,60.45,792,6.13,990,641.8,695
20201,1,ANCASH,AIJA,Aija                                    ,1790,1364,0.4588,634,63.32,1799,63.47,677,8.84,305,699.8,606
20202,2,ANCASH,AIJA,Coris                                   ,1930,1316,0.3204,1323,63.39,1797,33.1,1706,5.82,1100,449.1,1043
20203,3,ANCASH,AIJA,Huacllan                                ,511,1787,0.3126,1367,63.55,1793,31.32,1741,6.79,786,388.3,1202
20204,4,ANCASH,AIJA,La Merced                               ,1653,1399,0.3068,1398,63.91,1786,39.89,1527,6.3,936,343.7,1314
20205,5,ANCASH,AIJA,Succha                                  ,686,1707,0.4009,871,66.11,1722,45.5,1372,6.88,757,609.2,745
20301,1,ANCASH,ANTONIO RAIMONDI,Llamellin                               ,3119,1067,0.4187,782,70.13,1452,65.26,600,7.53,578,503.9,925
20302,2,ANCASH,ANTONIO RAIMONDI,Aczo                                    ,1636,1401,0.332,1242,71.49,1312,51.47,1175,6.45,881,318.5,1381
20303,3,ANCASH,ANTONIO RAIMONDI,Chaccho                                 ,1291,1502,0.3,1427,69.25,1533,41.2,1499,6.04,1025,292.5,1451
20304,4,ANCASH,ANTONIO RAIMONDI,Chingas                                 ,1735,1381,0.3649,1049,71.67,1288,42.95,1454,6.83,774,429.9,1095
20305,5,ANCASH,ANTONIO RAIMONDI,Mirgas                                  ,4459,885,0.2287,1739,72.98,1105,40.54,1514,4.47,1624,168.6,1743
20306,6,ANCASH,ANTONIO RAIMONDI,San Juan De Rontoy  ,1374,1471,0.1778,1840,72.71,1142,35.98,1627,4.97,1423,96.5,1848
20401,1,ANCASH,ASUNCION,Chacas                                  ,4896,832,0.4296,736,70.83,1396,56.17,974,6.42,895,633.6,708
20402,2,ANCASH,ASUNCION,Acochaca                                ,2523,1180,0.3012,1416,71.94,1242,48.2,1288,4.55,1585,317,1383
20501,1,ANCASH,BOLOGNESI,Chiquian                                ,3451,1017,0.5155,440,71.44,1322,58.97,848,8.93,288,836.7,435
20502,2,ANCASH,BOLOGNESI,Abelardo Pardo Lezameta        ,935,1629,0.4347,725,69.81,1477,50.43,1216,10.17,115,532.1,877
20503,3,ANCASH,BOLOGNESI,Antonio Raimondi       ,931,1630,0.3698,1024,75.51,717,58.32,890,5.77,1120,401.8,1161
20504,4,ANCASH,BOLOGNESI,Aquia                                   ,1967,1305,0.435,724,71.48,1315,43.51,1435,6.18,973,750.2,538
20505,5,ANCASH,BOLOGNESI,Cajacay                                 ,1595,1406,0.4531,651,69.61,1499,58.77,855,7.13,680,691.8,622
20506,6,ANCASH,BOLOGNESI,Canis                                   ,1002,1603,0.4606,629,71.37,1331,73.36,258,8.12,437,580.4,784
20507,7,ANCASH,BOLOGNESI,Colquioc                                ,3659,984,0.532,391,71.04,1375,71.48,332,8.31,399,879.5,386
20508,8,ANCASH,BOLOGNESI,Huallanca                               ,7349,634,0.4529,653,69.4,1521,42.89,1455,7.29,638,795,482
20509,9,ANCASH,BOLOGNESI,Huasta                                  ,2075,1286,0.3719,1013,69.67,1494,45.07,1386,6.45,879,478.1,987
20510,10,ANCASH,BOLOGNESI,Huayllacayan      ,1022,1594,0.3342,1229,75.72,685,67.63,498,5.78,1115,285.2,1468
20511,11,ANCASH,BOLOGNESI,La Primavera                            ,821,1667,0.3461,1155,71.81,1269,69.83,399,7.27,646,287.4,1462
20512,12,ANCASH,BOLOGNESI,Mangas                                  ,532,1773,0.3672,1038,71.87,1259,58.84,852,6.72,808,381.1,1217
20513,13,ANCASH,BOLOGNESI,Pacllon                                 ,1443,1451,0.4269,745,72.93,1111,25.98,1809,8.07,445,743.8,544
20514,14,ANCASH,BOLOGNESI,San Miguel De Corpanqui          ,1083,1579,0.3991,880,68.91,1561,77.59,131,8.32,398,393.7,1188
20515,15,ANCASH,BOLOGNESI,Ticllos                                 ,1103,1570,0.4034,860,71.71,1281,53.09,1098,6.67,819,522.1,893
20601,1,ANCASH,CARHUAZ,Carhuaz                                 ,15833,329,0.4418,696,76.31,603,65.4,593,5.97,1050,601.9,758
20602,2,ANCASH,CARHUAZ,Acopampa                                ,2517,1182,0.467,599,79.27,256,70.5,373,6.51,867,608.6,748
20603,3,ANCASH,CARHUAZ,Amashca                                 ,1319,1491,0.2941,1464,82.73,38,56.65,952,3.84,1757,263.5,1516
20604,4,ANCASH,CARHUAZ,Anta                                    ,2389,1212,0.379,969,76.49,579,62.74,701,5.26,1320,435,1072
20605,5,ANCASH,CARHUAZ,Ataquero                                ,1171,1548,0.2589,1636,76.84,535,48.99,1266,4.17,1690,208.3,1664
20606,6,ANCASH,CARHUAZ,Marcara                                 ,9466,512,0.4162,798,82.14,57,67.78,493,4.83,1479,525.4,887
20607,7,ANCASH,CARHUAZ,Pariahuanca                             ,1509,1432,0.4261,748,81.04,111,73.34,261,5.86,1085,481,981
20608,8,ANCASH,CARHUAZ,San Miguel De Aco   ,2514,1183,0.2563,1651,82.28,50,52.26,1137,3.46,1817,210.9,1656
20609,9,ANCASH,CARHUAZ,Shilla                                  ,2771,1138,0.2462,1684,85,8,51.9,1157,3.41,1824,186.8,1708
20610,10,ANCASH,CARHUAZ,Tinco                                   ,3285,1037,0.4588,635,78.55,341,75,207,6.8,782,554.1,833
20611,11,ANCASH,CARHUAZ,Yungar                                  ,3231,1048,0.3998,877,78.71,321,56.77,947,5.85,1088,472.3,1001
20701,1,ANCASH,CARLOS FERMIN FITZCARRALD,San Luis                                ,11488,440,0.3353,1223,74.75,821,41.94,1480,4.92,1438,404.1,1158
20702,2,ANCASH,CARLOS FERMIN FITZCARRALD,San Nicolas                             ,3048,1089,0.2364,1711,76.6,565,25.93,1811,4.76,1509,197.8,1684
20703,3,ANCASH,CARLOS FERMIN FITZCARRALD,Yauya                                   ,4885,834,0.2687,1595,74.35,881,39.19,1546,4.71,1526,240.4,1581
20801,1,ANCASH,CASMA,Casma                                   ,35482,163,0.5873,240,78.05,404,65.87,571,8.6,351,1041.1,230
20802,2,ANCASH,CASMA,Buena Vista Alta                        ,4604,870,0.485,535,80.99,116,45.52,1370,5.6,1193,898.2,361
20803,3,ANCASH,CASMA,Comandante Noel    ,1908,1326,0.5252,415,77.15,503,56.68,951,7.01,723,935.8,329
20804,4,ANCASH,CASMA,Yautan                                  ,8572,555,0.4604,631,80,199,52.11,1144,6.1,1001,695.7,616
20901,1,ANCASH,CORONGO,Corongo                                 ,1272,1509,0.3681,1030,72.12,1217,23.94,1827,6.24,951,607.7,749
20902,2,ANCASH,CORONGO,Aco                                     ,332,1845,0.3933,904,74.02,942,53.11,1096,5.42,1249,533.5,875
20903,3,ANCASH,CORONGO,Bambas                                  ,511,1786,0.3,1428,72.21,1196,44.26,1415,5.34,1281,289.4,1455
20904,4,ANCASH,CORONGO,Cusca                                   ,2856,1117,0.3402,1198,73.79,980,55.66,991,5.74,1137,339,1327
20905,5,ANCASH,CORONGO,La Pampa                                ,817,1668,0.4617,624,72.54,1163,50.58,1208,6.93,742,751.7,537
20906,6,ANCASH,CORONGO,Yanac                                   ,630,1727,0.3505,1123,73.82,973,41.56,1490,5.61,1183,425.4,1105
20907,7,ANCASH,CORONGO,Yupan                                   ,983,1605,0.4691,590,74.09,928,37.32,1592,8.08,442,800.5,473
21001,1,ANCASH,HUARI,Huari                                   ,9915,494,0.4706,583,75.17,774,50.05,1228,7.93,469,695.8,615
21002,2,ANCASH,HUARI,Anra                                    ,1237,1522,0.2662,1609,71.93,1245,22.95,1836,5.2,1342,288.7,1457
21003,3,ANCASH,HUARI,Cajay                                   ,2138,1271,0.326,1288,76.27,611,62.62,704,4.51,1598,323.9,1364
21004,4,ANCASH,HUARI,Chavin De Huantar   ,8333,567,0.3333,1234,75.72,686,46.35,1348,4.85,1471,377.4,1226
21005,5,ANCASH,HUARI,Huacachi                                ,1525,1427,0.3231,1304,75.73,683,38.39,1569,5.35,1273,352.2,1290
21006,6,ANCASH,HUARI,Huacchis                                ,1655,1398,0.2904,1479,72.83,1125,25.53,1815,5.92,1066,313.1,1390
21007,7,ANCASH,HUARI,Huachis                                 ,3141,1061,0.3087,1387,76.56,573,39.96,1525,5.41,1251,299.7,1429
21008,8,ANCASH,HUARI,Huantar                                 ,2726,1146,0.3795,966,76.65,556,70.84,359,5.51,1219,399,1171
21009,9,ANCASH,HUARI,Masin                                   ,1216,1530,0.3514,1121,77.66,443,21.79,1843,5.84,1090,524.4,888
21010,10,ANCASH,HUARI,Paucas                                  ,1414,1461,0.3756,994,73.85,968,35.91,1630,6.64,832,493.6,951
21011,11,ANCASH,HUARI,Ponto                                   ,2817,1128,0.2879,1499,74.02,941,48.3,1285,5.31,1300,243.2,1576
21012,12,ANCASH,HUARI,Rahuapampa        ,775,1677,0.4688,592,75.78,678,45.69,1365,8.58,353,677.5,641
21013,13,ANCASH,HUARI,Rapayan                                 ,1534,1426,0.2753,1560,71.83,1264,28.43,1782,6.26,948,255.7,1539
21014,14,ANCASH,HUARI,San Marcos                              ,16661,318,0.5466,351,75.45,727,63.26,680,8.28,409,925.9,339
21015,15,ANCASH,HUARI,San Pedro De Chana   ,2702,1150,0.2758,1556,75.37,736,33.86,1688,6.09,1007,227.6,1619
21016,16,ANCASH,HUARI,Uco                                     ,1356,1480,0.3645,1055,74.64,838,53.85,1061,6.72,807,369,1253
21101,1,ANCASH,HUARMEY,Huarmey                                 ,25730,220,0.5943,224,79.51,237,67.24,517,9.09,250,1004.2,255
21102,2,ANCASH,HUARMEY,Cochapeti                               ,608,1739,0.2964,1452,79.49,239,54.19,1050,6.43,891,203.2,1677
21103,3,ANCASH,HUARMEY,Culebras                                ,3657,985,0.5224,421,78.1,399,53.3,1086,7.16,671,920.5,343
21104,4,ANCASH,HUARMEY,Huayan                                  ,842,1661,0.4361,718,78.12,395,41.64,1488,7.19,664,616,733
21105,5,ANCASH,HUARMEY,Malvas                                  ,726,1696,0.4138,814,76.5,578,51.15,1188,7.59,560,480.5,982
21201,1,ANCASH,HUAYLAS,Caraz                                   ,25527,222,0.4984,498,79.23,263,52.82,1110,7.15,672,791.7,485
21202,2,ANCASH,HUAYLAS,Huallanca                               ,469,1799,0.5308,394,77.34,478,51.14,1189,7.78,514,945.8,320
21203,3,ANCASH,HUAYLAS,Huata                                   ,1376,1469,0.3029,1408,77.66,442,52.22,1140,4.74,1518,272.4,1496
21204,4,ANCASH,HUAYLAS,Huaylas                                 ,774,1679,0.3656,1044,75.36,739,41.81,1484,5.84,1091,451.1,1039
21205,5,ANCASH,HUAYLAS,Mato                                    ,1707,1386,0.3493,1134,81.76,71,38.72,1559,4.63,1559,434.9,1075
21206,6,ANCASH,HUAYLAS,Pamparomas   ,8251,572,0.2531,1665,80.03,196,32.3,1721,3.44,1820,260.7,1525
21207,7,ANCASH,HUAYLAS,Pueblo Libre                            ,6398,704,0.3084,1390,82.79,35,35.57,1638,3.24,1840,430.5,1093
21208,8,ANCASH,HUAYLAS,Santa Cruz                              ,4545,874,0.2427,1692,80.46,160,36.76,1604,3.61,1796,211,1655
21209,9,ANCASH,HUAYLAS,Santo Toribio                           ,628,1732,0.342,1179,77,524,49.84,1232,5.55,1206,348.7,1297
21210,10,ANCASH,HUAYLAS,Yuracmarca                              ,1722,1383,0.2981,1437,77.39,470,33.68,1695,5.27,1313,295.9,1439
21301,1,ANCASH,MARISCAL LUZURIAGA,Piscobamba     ,3252,1042,0.4483,674,69.45,1514,55.63,998,7.98,461,644.2,689
21302,2,ANCASH,MARISCAL LUZURIAGA,Casca                                   ,3790,969,0.1886,1820,73.79,979,46.36,1347,4.54,1590,103,1839
21303,3,ANCASH,MARISCAL LUZURIAGA,Eleazar Guzman Barron          ,1306,1497,0.278,1543,71.63,1292,49.07,1263,4.48,1617,258.8,1532
21304,4,ANCASH,MARISCAL LUZURIAGA,Fidel Olivas Escudero    ,1925,1318,0.1825,1832,70.89,1388,31.92,1727,4.1,1708,121.1,1822
21305,5,ANCASH,MARISCAL LUZURIAGA,Llama                                   ,896,1643,0.3011,1418,69.33,1524,30.13,1753,6.11,994,336.3,1335
21306,6,ANCASH,MARISCAL LUZURIAGA,Llumpa                                  ,5778,749,0.1933,1808,75.27,753,30.79,1747,3.58,1803,143.2,1789
21307,7,ANCASH,MARISCAL LUZURIAGA,Lucma                                   ,2773,1137,0.2247,1749,75.64,693,39.56,1534,4.41,1637,158,1764
21308,8,ANCASH,MARISCAL LUZURIAGA,Musga                                   ,846,1659,0.4186,785,69.6,1500,55.91,985,7.55,572,545.8,851
21401,1,ANCASH,OCROS,Ocros                                   ,855,1657,0.4778,553,78.54,343,52.27,1136,7.69,536,682.2,634
21402,2,ANCASH,OCROS,Acas                                    ,991,1604,0.4691,589,81.27,93,72.53,290,8.07,443,514.4,905
21403,3,ANCASH,OCROS,Cajamarquilla       ,523,1782,0.4072,838,81.22,97,65.92,566,6.69,815,407.7,1146
21404,4,ANCASH,OCROS,Carhuapampa        ,722,1698,0.4138,813,79.9,210,57.96,902,6.98,731,450.2,1041
21405,5,ANCASH,OCROS,Cochas                                  ,1584,1409,0.5318,392,80.25,177,55.32,1011,6.95,738,934.2,330
21406,6,ANCASH,OCROS,Congas                                  ,1214,1531,0.3588,1084,76.13,632,61,765,6.73,803,325.3,1358
21407,7,ANCASH,OCROS,Llipa                                   ,1332,1486,0.4845,539,81.81,68,91.74,1,6.94,740,549.1,842
21408,8,ANCASH,OCROS,San Cristobal De Rajan    ,567,1760,0.4746,569,80.49,153,57.52,919,6.44,886,692.2,620
21409,9,ANCASH,OCROS,San Pedro                               ,1631,1403,0.4868,530,78.18,386,69.46,416,7.61,557,637,706
21410,10,ANCASH,OCROS,Santiago De Chilcas   ,390,1830,0.4644,610,80.41,165,54.47,1042,6.43,890,669.4,652
21501,1,ANCASH,PALLASCA,Cabana                                  ,2371,1215,0.4067,841,64.87,1756,45.74,1361,7.31,634,627.5,715
21502,2,ANCASH,PALLASCA,Bolognesi                               ,1060,1585,0.3677,1036,65.3,1748,50.96,1194,6.19,969,494.8,948
21503,3,ANCASH,PALLASCA,Conchucos                               ,7699,617,0.2754,1559,67.99,1630,32.15,1724,5.26,1316,291.5,1453
21504,4,ANCASH,PALLASCA,Huacaschuque      ,391,1827,0.3007,1419,65.58,1734,58.55,865,5.19,1346,300.3,1424
21505,5,ANCASH,PALLASCA,Huandoval                               ,1021,1595,0.3792,968,64.15,1784,41.12,1501,7.11,691,560.1,822
21506,6,ANCASH,PALLASCA,Lacabamba     ,401,1826,0.3528,1112,65.85,1727,38.86,1556,6.03,1031,502.4,933
21507,7,ANCASH,PALLASCA,Llapo                                   ,644,1721,0.3607,1074,67.01,1683,28.68,1776,6.7,811,560.1,821
21508,8,ANCASH,PALLASCA,Pallasca                                ,2114,1277,0.3552,1102,67.1,1675,59.83,813,5.81,1104,418,1124
21509,9,ANCASH,PALLASCA,Pampas                                  ,7054,654,0.3196,1329,66.55,1705,42.28,1468,5.71,1147,375.7,1233
21510,10,ANCASH,PALLASCA,Santa Rosa                              ,860,1655,0.3723,1011,67.46,1659,64.8,619,6.09,1005,441.2,1059
21511,11,ANCASH,PALLASCA,Tauca                                   ,2818,1126,0.3038,1407,68.34,1613,32.81,1711,5.61,1189,357.6,1277
21601,1,ANCASH,POMABAMBA,Pomabamba       ,15624,334,0.425,756,75.93,658,52.81,1111,6.54,859,565.7,809
21602,2,ANCASH,POMABAMBA,Huayllan                                ,3181,1058,0.2869,1505,76.21,617,34.6,1665,5.06,1391,277.1,1489
21603,3,ANCASH,POMABAMBA,Parobamba                               ,6326,712,0.1284,1868,76.22,616,33.91,1685,3.13,1849,69.3,1868
21604,4,ANCASH,POMABAMBA,Quinuabamba     ,2179,1260,0.1863,1824,73.49,1023,37.15,1593,2.49,1866,182.3,1715
21701,1,ANCASH,RECUAY,Recuay                                  ,3960,948,0.4646,609,69.28,1531,69.55,405,7.72,530,657.1,667
21702,2,ANCASH,RECUAY,Catac                                   ,3873,960,0.4655,606,71.11,1365,71.7,325,8,456,613.2,735
21703,3,ANCASH,RECUAY,Cotaparaco                              ,522,1784,0.4208,771,68.5,1599,43.16,1445,8.29,407,605.6,753
21704,4,ANCASH,RECUAY,Huayllapampa     ,1042,1590,0.245,1686,70.15,1449,46.86,1328,5.48,1231,173.2,1727
21705,5,ANCASH,RECUAY,Llacllin                                ,1557,1417,0.4282,741,68.75,1576,77.31,140,7.27,648,521.7,895
21706,6,ANCASH,RECUAY,Marca                                   ,1245,1519,0.3936,901,67.53,1654,68.66,449,6.29,938,489.9,959
21707,7,ANCASH,RECUAY,Pampas Chico         ,1674,1393,0.3896,922,71.51,1308,58.7,857,6.54,863,460,1020
21708,8,ANCASH,RECUAY,Pararin                                 ,1501,1433,0.3626,1063,67.24,1666,62.37,720,6.62,837,397.6,1177
21709,9,ANCASH,RECUAY,Tapacocha                               ,374,1833,0.2475,1679,68.21,1622,25.9,1812,5.7,1154,229.6,1613
21710,10,ANCASH,RECUAY,Ticapampa                               ,2189,1257,0.4608,628,70.02,1462,69.67,403,7.84,493,625.3,718
21801,1,ANCASH,SANTA,Chimbote                                ,196831,26,0.6138,184,78.85,304,71.99,316,9.44,204,1055.8,218
21802,2,ANCASH,SANTA,Caceres Del Peru   ,4073,928,0.3831,945,77.2,494,42.05,1477,4.99,1413,553.2,835
21803,3,ANCASH,SANTA,Coishco                                 ,15940,328,0.5767,265,78.76,314,67.74,494,8.6,348,961.4,297
21804,4,ANCASH,SANTA,Macate                                  ,2703,1148,0.3102,1378,75.59,701,44.47,1405,5.56,1203,289.1,1456
21805,5,ANCASH,SANTA,Moro                                    ,7238,643,0.426,750,77.28,484,47.44,1308,6.03,1029,616.6,730
21806,6,ANCASH,SANTA,Nepeña                                  ,15652,332,0.5688,294,79.34,253,55.61,1000,7.57,566,1088.3,194
