VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS,porc_V,UBIGEO,distid,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
Primera,HUANCAVELICA,CHURCAMPA,PACHAMARCA,Sierra,1066,1787,322,PERU_LIBRE,445,59.81,90510,10,1950,1311,0.3266,1284,66.98,1686,53.91,1060,4.13,1702,447.9,1048
Primera,HUANCAVELICA,CHURCAMPA,PACHAMARCA,Sierra,1066,1787,322,VOTOS_OTROS,268,36.02,90510,10,1950,1311,0.3266,1284,66.98,1686,53.91,1060,4.13,1702,447.9,1048
Primera,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,Sierra,2612,4039,805,FUERZA_POPULAR,92,5.09,90507,7,6176,723,0.2469,1681,62.27,1819,54.44,1043,4.34,1656,226.4,1624
Primera,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,Sierra,2612,4039,805,PERU_LIBRE,1234,68.29,90507,7,6176,723,0.2469,1681,62.27,1819,54.44,1043,4.34,1656,226.4,1624
Primera,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,Sierra,2612,4039,805,VOTOS_OTROS,481,26.62,90507,7,6176,723,0.2469,1681,62.27,1819,54.44,1043,4.34,1656,226.4,1624
Primera,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,Sierra,473,718,94,FUERZA_POPULAR,74,19.53,90508,8,1074,1583,0.4913,516,76.13,631,53.51,1074,7.83,498,754.3,532
Primera,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,Sierra,473,718,94,PERU_LIBRE,169,44.59,90508,8,1074,1583,0.4913,516,76.13,631,53.51,1074,7.83,498,754.3,532
Primera,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,Sierra,473,718,94,VOTOS_OTROS,136,35.88,90508,8,1074,1583,0.4913,516,76.13,631,53.51,1074,7.83,498,754.3,532
Primera,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,Sierra,1355,2327,422,FUERZA_POPULAR,77,8.25,90509,9,2110,1278,0.5078,467,66.15,1721,67.79,492,7.01,721,978.4,279
Primera,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,Sierra,1355,2327,422,PERU_LIBRE,427,45.77,90509,9,2110,1278,0.5078,467,66.15,1721,67.79,492,7.01,721,978.4,279
Primera,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,Sierra,1355,2327,422,VOTOS_OTROS,429,45.98,90509,9,2110,1278,0.5078,467,66.15,1721,67.79,492,7.01,721,978.4,279
Primera,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,Sierra,1252,1961,259,FUERZA_POPULAR,126,12.69,90102,2,3460,1016,0.2987,1434,53.94,1872,60.74,778,6.88,760,327.1,1352
Primera,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,Sierra,1252,1961,259,PERU_LIBRE,532,53.58,90102,2,3460,1016,0.2987,1434,53.94,1872,60.74,778,6.88,760,327.1,1352
Primera,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,Sierra,1252,1961,259,VOTOS_OTROS,335,33.74,90102,2,3460,1016,0.2987,1434,53.94,1872,60.74,778,6.88,760,327.1,1352
Primera,HUANCAVELICA,HUANCAVELICA,ACORIA,Sierra,11044,16904,3401,FUERZA_POPULAR,364,4.76,90103,3,29100,191,0.2663,1607,65.45,1739,57.33,928,4.41,1633,247.7,1561
Primera,HUANCAVELICA,HUANCAVELICA,ACORIA,Sierra,11044,16904,3401,PERU_LIBRE,4661,60.98,90103,3,29100,191,0.2663,1607,65.45,1739,57.33,928,4.41,1633,247.7,1561
Primera,HUANCAVELICA,HUANCAVELICA,ACORIA,Sierra,11044,16904,3401,VOTOS_OTROS,2618,34.25,90103,3,29100,191,0.2663,1607,65.45,1739,57.33,928,4.41,1633,247.7,1561
Primera,HUANCAVELICA,HUANCAVELICA,ASCENSION,Sierra,6949,8836,993,FUERZA_POPULAR,152,2.55,90118,18,13749,376,0.587,241,75.86,668,69.98,393,9.51,195,989.7,270
Primera,HUANCAVELICA,HUANCAVELICA,ASCENSION,Sierra,6949,8836,993,PERU_LIBRE,3360,56.41,90118,18,13749,376,0.587,241,75.86,668,69.98,393,9.51,195,989.7,270
Primera,HUANCAVELICA,HUANCAVELICA,ASCENSION,Sierra,6949,8836,993,VOTOS_OTROS,2444,41.03,90118,18,13749,376,0.587,241,75.86,668,69.98,393,9.51,195,989.7,270
Primera,HUANCAVELICA,HUANCAVELICA,CONAYCA,Sierra,467,737,165,FUERZA_POPULAR,10,3.31,90104,4,938,1626,0.3002,1425,67.45,1660,61,766,5.7,1151,265.2,1512
Primera,HUANCAVELICA,HUANCAVELICA,CONAYCA,Sierra,467,737,165,PERU_LIBRE,114,37.75,90104,4,938,1626,0.3002,1425,67.45,1660,61,766,5.7,1151,265.2,1512
Primera,HUANCAVELICA,HUANCAVELICA,CONAYCA,Sierra,467,737,165,VOTOS_OTROS,178,58.94,90104,4,938,1626,0.3002,1425,67.45,1660,61,766,5.7,1151,265.2,1512
Primera,HUANCAVELICA,HUANCAVELICA,CUENCA,Sierra,1005,1519,282,FUERZA_POPULAR,67,9.27,90105,5,1195,1537,0.1809,1837,65.4,1742,55.11,1017,3.97,1734,109.7,1831
Primera,HUANCAVELICA,HUANCAVELICA,CUENCA,Sierra,1005,1519,282,PERU_LIBRE,333,46.06,90105,5,1195,1537,0.1809,1837,65.4,1742,55.11,1017,3.97,1734,109.7,1831
Primera,HUANCAVELICA,HUANCAVELICA,CUENCA,Sierra,1005,1519,282,VOTOS_OTROS,323,44.67,90105,5,1195,1537,0.1809,1837,65.4,1742,55.11,1017,3.97,1734,109.7,1831
Primera,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,Sierra,1217,1715,377,FUERZA_POPULAR,56,6.67,90106,6,2303,1230,0.4882,523,69.44,1518,51.35,1181,6.59,847,965.9,291
Primera,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,Sierra,1217,1715,377,PERU_LIBRE,519,61.79,90106,6,2303,1230,0.4882,523,69.44,1518,51.35,1181,6.59,847,965.9,291
Primera,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,Sierra,1217,1715,377,VOTOS_OTROS,265,31.55,90106,6,2303,1230,0.4882,523,69.44,1518,51.35,1181,6.59,847,965.9,291
Primera,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Sierra,23335,30962,3398,FUERZA_POPULAR,592,2.97,90101,1,41539,147,0.6116,186,69.47,1513,81.41,48,10.85,54,1091.2,192
Primera,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Sierra,23335,30962,3398,PERU_LIBRE,10584,53.09,90101,1,41539,147,0.6116,186,69.47,1513,81.41,48,10.85,54,1091.2,192
Primera,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Sierra,23335,30962,3398,VOTOS_OTROS,8761,43.94,90101,1,41539,147,0.6116,186,69.47,1513,81.41,48,10.85,54,1091.2,192
Primera,HUANCAVELICA,HUANCAVELICA,HUANDO,Sierra,3595,5374,1004,FUERZA_POPULAR,101,3.9,90119,19,6426,699,0.2802,1534,68.88,1566,56.78,946,4.87,1460,246.7,1564
Primera,HUANCAVELICA,HUANCAVELICA,HUANDO,Sierra,3595,5374,1004,PERU_LIBRE,1521,58.7,90119,19,6426,699,0.2802,1534,68.88,1566,56.78,946,4.87,1460,246.7,1564
Primera,HUANCAVELICA,HUANCAVELICA,HUANDO,Sierra,3595,5374,1004,VOTOS_OTROS,969,37.4,90119,19,6426,699,0.2802,1534,68.88,1566,56.78,946,4.87,1460,246.7,1564
Primera,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,Sierra,388,597,109,FUERZA_POPULAR,17,6.09,90107,7,474,1797,0.2613,1630,60.79,1842,59.21,833,5.77,1117,216.2,1641
Primera,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,Sierra,388,597,109,PERU_LIBRE,115,41.22,90107,7,474,1797,0.2613,1630,60.79,1842,59.21,833,5.77,1117,216.2,1641
Primera,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,Sierra,388,597,109,VOTOS_OTROS,147,52.69,90107,7,474,1797,0.2613,1630,60.79,1842,59.21,833,5.77,1117,216.2,1641
Primera,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,Sierra,662,952,121,FUERZA_POPULAR,75,13.86,90108,8,701,1703,0.4382,709,61.45,1832,89.58,3,8.52,360,559.4,823
Primera,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,Sierra,662,952,121,PERU_LIBRE,216,39.93,90108,8,701,1703,0.4382,709,61.45,1832,89.58,3,8.52,360,559.4,823
Primera,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,Sierra,662,952,121,VOTOS_OTROS,250,46.21,90108,8,701,1703,0.4382,709,61.45,1832,89.58,3,8.52,360,559.4,823
Primera,HUANCAVELICA,HUANCAVELICA,LARIA,Sierra,483,757,111,FUERZA_POPULAR,10,2.69,90109,9,1048,1587,0.2325,1723,65.94,1726,44.41,1408,5.49,1226,168.7,1742
Primera,HUANCAVELICA,HUANCAVELICA,LARIA,Sierra,483,757,111,PERU_LIBRE,189,50.81,90109,9,1048,1587,0.2325,1723,65.94,1726,44.41,1408,5.49,1226,168.7,1742
Primera,HUANCAVELICA,HUANCAVELICA,LARIA,Sierra,483,757,111,VOTOS_OTROS,173,46.51,90109,9,1048,1587,0.2325,1723,65.94,1726,44.41,1408,5.49,1226,168.7,1742
Primera,HUANCAVELICA,HUANCAVELICA,MANTA,Sierra,442,749,115,FUERZA_POPULAR,17,5.2,90110,10,1307,1496,0.3217,1316,64.24,1781,62.52,709,5.94,1060,328.9,1346
Primera,HUANCAVELICA,HUANCAVELICA,MANTA,Sierra,442,749,115,PERU_LIBRE,180,55.05,90110,10,1307,1496,0.3217,1316,64.24,1781,62.52,709,5.94,1060,328.9,1346
Primera,HUANCAVELICA,HUANCAVELICA,MANTA,Sierra,442,749,115,VOTOS_OTROS,130,39.76,90110,10,1307,1496,0.3217,1316,64.24,1781,62.52,709,5.94,1060,328.9,1346
Primera,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,Sierra,539,763,155,FUERZA_POPULAR,53,13.8,90111,11,891,1646,0.4079,833,64.78,1761,86.15,9,6.72,804,496.4,944
Primera,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,Sierra,539,763,155,PERU_LIBRE,192,50,90111,11,891,1646,0.4079,833,64.78,1761,86.15,9,6.72,804,496.4,944
Primera,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,Sierra,539,763,155,VOTOS_OTROS,139,36.2,90111,11,891,1646,0.4079,833,64.78,1761,86.15,9,6.72,804,496.4,944
Primera,HUANCAVELICA,HUANCAVELICA,MOYA,Sierra,630,1023,162,FUERZA_POPULAR,41,8.76,90112,12,1703,1388,0.3497,1127,62.29,1818,30.65,1748,6.86,764,548.5,846
Primera,HUANCAVELICA,HUANCAVELICA,MOYA,Sierra,630,1023,162,PERU_LIBRE,180,38.46,90112,12,1703,1388,0.3497,1127,62.29,1818,30.65,1748,6.86,764,548.5,846
Primera,HUANCAVELICA,HUANCAVELICA,MOYA,Sierra,630,1023,162,VOTOS_OTROS,247,52.78,90112,12,1703,1388,0.3497,1127,62.29,1818,30.65,1748,6.86,764,548.5,846
Primera,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,Sierra,1071,1546,279,FUERZA_POPULAR,13,1.64,90113,13,2129,1273,0.2615,1628,65.49,1738,60.87,772,4.87,1462,215.3,1643
Primera,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,Sierra,1071,1546,279,PERU_LIBRE,544,68.69,90113,13,2129,1273,0.2615,1628,65.49,1738,60.87,772,4.87,1462,215.3,1643
Primera,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,Sierra,1071,1546,279,VOTOS_OTROS,235,29.67,90113,13,2129,1273,0.2615,1628,65.49,1738,60.87,772,4.87,1462,215.3,1643
Primera,HUANCAVELICA,HUANCAVELICA,PALCA,Sierra,1573,2398,345,FUERZA_POPULAR,40,3.26,90114,14,2250,1240,0.286,1510,64.77,1764,65.63,583,5.07,1385,258.7,1533
Primera,HUANCAVELICA,HUANCAVELICA,PALCA,Sierra,1573,2398,345,PERU_LIBRE,872,71.01,90114,14,2250,1240,0.286,1510,64.77,1764,65.63,583,5.07,1385,258.7,1533
Primera,HUANCAVELICA,HUANCAVELICA,PALCA,Sierra,1573,2398,345,VOTOS_OTROS,316,25.73,90114,14,2250,1240,0.286,1510,64.77,1764,65.63,583,5.07,1385,258.7,1533
Primera,HUANCAVELICA,HUANCAVELICA,PILCHACA,Sierra,391,592,113,FUERZA_POPULAR,16,5.76,90115,15,318,1851,0.2972,1445,67.16,1667,32.31,1720,5.41,1250,356,1281
Primera,HUANCAVELICA,HUANCAVELICA,PILCHACA,Sierra,391,592,113,PERU_LIBRE,97,34.89,90115,15,318,1851,0.2972,1445,67.16,1667,32.31,1720,5.41,1250,356,1281
Primera,HUANCAVELICA,HUANCAVELICA,PILCHACA,Sierra,391,592,113,VOTOS_OTROS,165,59.35,90115,15,318,1851,0.2972,1445,67.16,1667,32.31,1720,5.41,1250,356,1281
Primera,HUANCAVELICA,HUANCAVELICA,VILCA,Sierra,1035,1791,321,FUERZA_POPULAR,45,6.3,90116,16,2079,1285,0.2262,1743,61.6,1829,51.24,1182,5.67,1165,160.2,1758
Primera,HUANCAVELICA,HUANCAVELICA,VILCA,Sierra,1035,1791,321,PERU_LIBRE,338,47.34,90116,16,2079,1285,0.2262,1743,61.6,1829,51.24,1182,5.67,1165,160.2,1758
Primera,HUANCAVELICA,HUANCAVELICA,VILCA,Sierra,1035,1791,321,VOTOS_OTROS,331,46.36,90116,16,2079,1285,0.2262,1743,61.6,1829,51.24,1182,5.67,1165,160.2,1758
Primera,HUANCAVELICA,HUANCAVELICA,YAULI,Sierra,12071,16016,3320,FUERZA_POPULAR,168,1.92,90117,17,26998,208,0.1909,1814,62.77,1812,50.85,1197,4.57,1579,121.5,1821
Primera,HUANCAVELICA,HUANCAVELICA,YAULI,Sierra,12071,16016,3320,PERU_LIBRE,5414,61.87,90117,17,26998,208,0.1909,1814,62.77,1812,50.85,1197,4.57,1579,121.5,1821
Primera,HUANCAVELICA,HUANCAVELICA,YAULI,Sierra,12071,16016,3320,VOTOS_OTROS,3169,36.21,90117,17,26998,208,0.1909,1814,62.77,1812,50.85,1197,4.57,1579,121.5,1821
Primera,HUANCAVELICA,HUAYTARA,AYAVI,Sierra,421,724,121,FUERZA_POPULAR,53,17.67,90602,2,468,1800,0.3916,910,64.93,1755,52.46,1127,7.76,521,509.3,913
Primera,HUANCAVELICA,HUAYTARA,AYAVI,Sierra,421,724,121,PERU_LIBRE,144,48,90602,2,468,1800,0.3916,910,64.93,1755,52.46,1127,7.76,521,509.3,913
Primera,HUANCAVELICA,HUAYTARA,AYAVI,Sierra,421,724,121,VOTOS_OTROS,103,34.33,90602,2,468,1800,0.3916,910,64.93,1755,52.46,1127,7.76,521,509.3,913
Primera,HUANCAVELICA,HUAYTARA,CORDOVA,Sierra,639,1273,161,FUERZA_POPULAR,112,23.43,90603,3,2311,1228,0.5164,437,66.65,1700,56.34,965,7.17,666,1094.3,191
Primera,HUANCAVELICA,HUAYTARA,CORDOVA,Sierra,639,1273,161,PERU_LIBRE,111,23.22,90603,3,2311,1228,0.5164,437,66.65,1700,56.34,965,7.17,666,1094.3,191
Primera,HUANCAVELICA,HUAYTARA,CORDOVA,Sierra,639,1273,161,VOTOS_OTROS,255,53.35,90603,3,2311,1228,0.5164,437,66.65,1700,56.34,965,7.17,666,1094.3,191
Primera,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Sierra,210,404,36,FUERZA_POPULAR,23,13.22,90604,4,451,1809,0.3974,889,69.63,1497,60.4,797,8.22,424,433.1,1082
Primera,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Sierra,210,404,36,PERU_LIBRE,72,41.38,90604,4,451,1809,0.3974,889,69.63,1497,60.4,797,8.22,424,433.1,1082
Primera,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Sierra,210,404,36,VOTOS_OTROS,79,45.4,90604,4,451,1809,0.3974,889,69.63,1497,60.4,797,8.22,424,433.1,1082
Primera,HUANCAVELICA,HUAYTARA,HUAYTARA,Sierra,1108,1678,199,FUERZA_POPULAR,121,13.31,90601,1,2062,1289,0.5259,411,73.82,972,52.91,1106,8.9,296,891.3,373
Primera,HUANCAVELICA,HUAYTARA,HUAYTARA,Sierra,1108,1678,199,PERU_LIBRE,413,45.43,90601,1,2062,1289,0.5259,411,73.82,972,52.91,1106,8.9,296,891.3,373
Primera,HUANCAVELICA,HUAYTARA,HUAYTARA,Sierra,1108,1678,199,VOTOS_OTROS,375,41.25,90601,1,2062,1289,0.5259,411,73.82,972,52.91,1106,8.9,296,891.3,373
Primera,HUANCAVELICA,HUAYTARA,LARAMARCA,Sierra,288,551,95,FUERZA_POPULAR,50,25.91,90605,5,658,1719,0.4723,578,71.63,1294,66.76,531,7.75,524,667.2,658
Primera,HUANCAVELICA,HUAYTARA,LARAMARCA,Sierra,288,551,95,PERU_LIBRE,78,40.41,90605,5,658,1719,0.4723,578,71.63,1294,66.76,531,7.75,524,667.2,658
Primera,HUANCAVELICA,HUAYTARA,LARAMARCA,Sierra,288,551,95,VOTOS_OTROS,65,33.68,90605,5,658,1719,0.4723,578,71.63,1294,66.76,531,7.75,524,667.2,658
Primera,HUANCAVELICA,HUAYTARA,OCOYO,Sierra,493,976,149,FUERZA_POPULAR,61,17.73,90606,6,1960,1308,0.5066,471,65.01,1753,43.2,1443,7.25,654,1215.6,122
Primera,HUANCAVELICA,HUAYTARA,OCOYO,Sierra,493,976,149,PERU_LIBRE,105,30.52,90606,6,1960,1308,0.5066,471,65.01,1753,43.2,1443,7.25,654,1215.6,122
Primera,HUANCAVELICA,HUAYTARA,OCOYO,Sierra,493,976,149,VOTOS_OTROS,178,51.74,90606,6,1960,1308,0.5066,471,65.01,1753,43.2,1443,7.25,654,1215.6,122
Primera,HUANCAVELICA,HUAYTARA,PILPICHACA,Sierra,2148,3320,691,FUERZA_POPULAR,101,6.93,90607,7,3328,1033,0.2998,1429,72.83,1126,46.43,1345,5,1410,292.7,1450
Primera,HUANCAVELICA,HUAYTARA,PILPICHACA,Sierra,2148,3320,691,PERU_LIBRE,923,63.35,90607,7,3328,1033,0.2998,1429,72.83,1126,46.43,1345,5,1410,292.7,1450
Primera,HUANCAVELICA,HUAYTARA,PILPICHACA,Sierra,2148,3320,691,VOTOS_OTROS,433,29.72,90607,7,3328,1033,0.2998,1429,72.83,1126,46.43,1345,5,1410,292.7,1450
Primera,HUANCAVELICA,HUAYTARA,QUERCO,Sierra,364,768,119,FUERZA_POPULAR,51,20.82,90608,8,1138,1559,0.368,1031,67.14,1671,59.01,844,6.65,827,424.6,1107
Primera,HUANCAVELICA,HUAYTARA,QUERCO,Sierra,364,768,119,PERU_LIBRE,69,28.16,90608,8,1138,1559,0.368,1031,67.14,1671,59.01,844,6.65,827,424.6,1107
Primera,HUANCAVELICA,HUAYTARA,QUERCO,Sierra,364,768,119,VOTOS_OTROS,125,51.02,90608,8,1138,1559,0.368,1031,67.14,1671,59.01,844,6.65,827,424.6,1107
Primera,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Sierra,404,712,112,FUERZA_POPULAR,29,9.93,90609,9,689,1704,0.3143,1360,64.33,1778,32.28,1722,5.95,1057,415,1134
Primera,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Sierra,404,712,112,PERU_LIBRE,201,68.84,90609,9,689,1704,0.3143,1360,64.33,1778,32.28,1722,5.95,1057,415,1134
Primera,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Sierra,404,712,112,VOTOS_OTROS,62,21.23,90609,9,689,1704,0.3143,1360,64.33,1778,32.28,1722,5.95,1057,415,1134
Primera,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Sierra,746,1304,194,FUERZA_POPULAR,87,15.76,90610,10,1487,1437,0.2515,1670,68.59,1586,36.32,1610,4.89,1453,227.1,1621
Primera,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Sierra,746,1304,194,PERU_LIBRE,332,60.14,90610,10,1487,1437,0.2515,1670,68.59,1586,36.32,1610,4.89,1453,227.1,1621
Primera,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Sierra,746,1304,194,VOTOS_OTROS,133,24.09,90610,10,1487,1437,0.2515,1670,68.59,1586,36.32,1610,4.89,1453,227.1,1621
Primera,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,Sierra,384,1031,129,FUERZA_POPULAR,47,18.43,90611,11,481,1795,0.3477,1149,70.63,1413,55.95,983,5.9,1075,374.1,1240
Primera,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,Sierra,384,1031,129,PERU_LIBRE,86,33.73,90611,11,481,1795,0.3477,1149,70.63,1413,55.95,983,5.9,1075,374.1,1240
Primera,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,Sierra,384,1031,129,VOTOS_OTROS,122,47.84,90611,11,481,1795,0.3477,1149,70.63,1413,55.95,983,5.9,1075,374.1,1240
Primera,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Sierra,400,667,115,FUERZA_POPULAR,67,23.51,90612,12,1129,1562,0.2299,1735,62.14,1823,60.8,775,6.21,962,146.3,1786
Primera,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Sierra,400,667,115,PERU_LIBRE,119,41.75,90612,12,1129,1562,0.2299,1735,62.14,1823,60.8,775,6.21,962,146.3,1786
Primera,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Sierra,400,667,115,VOTOS_OTROS,99,34.74,90612,12,1129,1562,0.2299,1735,62.14,1823,60.8,775,6.21,962,146.3,1786
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Sierra,1161,2427,350,FUERZA_POPULAR,162,19.98,90613,13,1845,1350,0.2915,1474,63.25,1802,42.19,1471,4.97,1420,346.8,1304
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Sierra,1161,2427,350,PERU_LIBRE,290,35.76,90613,13,1845,1350,0.2915,1474,63.25,1802,42.19,1471,4.97,1420,346.8,1304
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Sierra,1161,2427,350,VOTOS_OTROS,359,44.27,90613,13,1845,1350,0.2915,1474,63.25,1802,42.19,1471,4.97,1420,346.8,1304
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,Sierra,330,670,123,FUERZA_POPULAR,5,2.42,90614,14,471,1798,0.2893,1489,68.76,1575,64.11,653,6.24,950,217.7,1640
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,Sierra,330,670,123,PERU_LIBRE,92,44.44,90614,14,471,1798,0.2893,1489,68.76,1575,64.11,653,6.24,950,217.7,1640
Primera,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,Sierra,330,670,123,VOTOS_OTROS,110,53.14,90614,14,471,1798,0.2893,1489,68.76,1575,64.11,653,6.24,950,217.7,1640
Primera,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Sierra,418,919,104,FUERZA_POPULAR,78,24.84,90615,15,740,1689,0.3198,1326,63.27,1801,45.37,1378,6.7,812,354.2,1285
Primera,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Sierra,418,919,104,PERU_LIBRE,126,40.13,90615,15,740,1689,0.3198,1326,63.27,1801,45.37,1378,6.7,812,354.2,1285
Primera,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Sierra,418,919,104,VOTOS_OTROS,110,35.03,90615,15,740,1689,0.3198,1326,63.27,1801,45.37,1378,6.7,812,354.2,1285
Primera,HUANCAVELICA,HUAYTARA,TAMBO,Sierra,481,866,111,FUERZA_POPULAR,92,24.86,90616,16,213,1867,0.3782,975,61.96,1825,62.45,713,6.66,822,503.1,928
Primera,HUANCAVELICA,HUAYTARA,TAMBO,Sierra,481,866,111,PERU_LIBRE,152,41.08,90616,16,213,1867,0.3782,975,61.96,1825,62.45,713,6.66,822,503.1,928
Primera,HUANCAVELICA,HUAYTARA,TAMBO,Sierra,481,866,111,VOTOS_OTROS,126,34.05,90616,16,213,1867,0.3782,975,61.96,1825,62.45,713,6.66,822,503.1,928
Primera,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Sierra,2376,3456,907,FUERZA_POPULAR,99,6.74,90702,2,3265,1041,0.3198,1328,73.36,1047,47.73,1301,4.75,1514,352.6,1289
Primera,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Sierra,2376,3456,907,PERU_LIBRE,780,53.1,90702,2,3265,1041,0.3198,1328,73.36,1047,47.73,1301,4.75,1514,352.6,1289
Primera,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Sierra,2376,3456,907,VOTOS_OTROS,590,40.16,90702,2,3265,1041,0.3198,1328,73.36,1047,47.73,1301,4.75,1514,352.6,1289
Primera,HUANCAVELICA,TAYACAJA,ACRAQUIA,Sierra,2531,3598,664,FUERZA_POPULAR,71,3.8,90703,3,3681,981,0.3584,1087,72.75,1136,50.77,1198,5.39,1261,432.9,1084
Primera,HUANCAVELICA,TAYACAJA,ACRAQUIA,Sierra,2531,3598,664,PERU_LIBRE,937,50.19,90703,3,3681,981,0.3584,1087,72.75,1136,50.77,1198,5.39,1261,432.9,1084
Primera,HUANCAVELICA,TAYACAJA,ACRAQUIA,Sierra,2531,3598,664,VOTOS_OTROS,859,46.01,90703,3,3681,981,0.3584,1087,72.75,1136,50.77,1198,5.39,1261,432.9,1084
Primera,HUANCAVELICA,TAYACAJA,AHUAYCHA,Sierra,2499,3636,702,FUERZA_POPULAR,104,5.79,90704,4,4622,867,0.3073,1394,70.24,1440,63.21,683,5.21,1338,278.6,1484
Primera,HUANCAVELICA,TAYACAJA,AHUAYCHA,Sierra,2499,3636,702,PERU_LIBRE,976,54.31,90704,4,4622,867,0.3073,1394,70.24,1440,63.21,683,5.21,1338,278.6,1484
Primera,HUANCAVELICA,TAYACAJA,AHUAYCHA,Sierra,2499,3636,702,VOTOS_OTROS,717,39.9,90704,4,4622,867,0.3073,1394,70.24,1440,63.21,683,5.21,1338,278.6,1484
Primera,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Sierra,1047,1617,376,FUERZA_POPULAR,46,6.86,90720,18,2463,1197,0.2731,1573,66.51,1707,42.76,1458,4.13,1703,309.2,1402
Primera,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Sierra,1047,1617,376,PERU_LIBRE,260,38.75,90720,18,2463,1197,0.2731,1573,66.51,1707,42.76,1458,4.13,1703,309.2,1402
Primera,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Sierra,1047,1617,376,VOTOS_OTROS,365,54.4,90720,18,2463,1197,0.2731,1573,66.51,1707,42.76,1458,4.13,1703,309.2,1402
Primera,HUANCAVELICA,TAYACAJA,COLCABAMBA,Sierra,6381,10393,2331,FUERZA_POPULAR,152,3.75,90705,5,10766,464,0.3758,992,69.85,1476,60.3,803,4.56,1583,546.6,850
