VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS
Segunda,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,Sierra,1330,1875,84,peru_libre,840
Segunda,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,Sierra,287,516,17,peru_libre,192
Segunda,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,Sierra,102,158,4,peru_libre,62
Segunda,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,Sierra,281,452,12,peru_libre,198
Segunda,AYACUCHO,SUCRE,BELEN,Sierra,126,234,4,peru_libre,100
Segunda,AYACUCHO,SUCRE,CHALCOS,Sierra,241,408,13,peru_libre,175
Segunda,AYACUCHO,SUCRE,CHILCAYOC,Sierra,323,475,26,peru_libre,199
Segunda,AYACUCHO,SUCRE,HUACAÑA,Sierra,214,341,17,peru_libre,124
Segunda,AYACUCHO,SUCRE,MORCOLLA,Sierra,591,1081,42,peru_libre,411
Segunda,AYACUCHO,SUCRE,PAICO,Sierra,329,526,13,peru_libre,230
Segunda,AYACUCHO,SUCRE,QUEROBAMBA,Sierra,1209,1828,56,peru_libre,919
Segunda,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,Sierra,404,629,21,peru_libre,309
Segunda,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,Sierra,538,975,29,peru_libre,440
Segunda,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,Sierra,326,538,14,peru_libre,238
Segunda,AYACUCHO,SUCRE,SORAS,Sierra,448,673,48,peru_libre,280
Segunda,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,Sierra,974,1441,64,peru_libre,834
Segunda,AYACUCHO,VICTOR FAJARDO,APONGO,Sierra,364,684,30,peru_libre,280
Segunda,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,Sierra,189,411,15,peru_libre,126
Segunda,AYACUCHO,VICTOR FAJARDO,CANARIA,Sierra,1348,2269,89,peru_libre,1128
Segunda,AYACUCHO,VICTOR FAJARDO,CAYARA,Sierra,596,985,41,peru_libre,507
Segunda,AYACUCHO,VICTOR FAJARDO,COLCA,Sierra,622,1064,22,peru_libre,487
Segunda,AYACUCHO,VICTOR FAJARDO,HUALLA,Sierra,1080,1699,111,peru_libre,892
Segunda,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,Sierra,572,838,58,peru_libre,479
Segunda,AYACUCHO,VICTOR FAJARDO,HUANCAPI,Sierra,1097,1561,27,peru_libre,987
Segunda,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,Sierra,866,1298,73,peru_libre,667
Segunda,AYACUCHO,VICTOR FAJARDO,SARHUA,Sierra,1420,2285,82,peru_libre,1288
Segunda,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,Sierra,1261,2242,63,peru_libre,1070
Segunda,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,Sierra,595,1036,32,peru_libre,526
Segunda,AYACUCHO,VILCAS HUAMAN,CARHUANCA,Sierra,448,731,66,peru_libre,290
Segunda,AYACUCHO,VILCAS HUAMAN,CONCEPCION,Sierra,1175,1974,47,peru_libre,968
Segunda,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,Sierra,957,1512,82,peru_libre,695
Segunda,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,Sierra,640,1095,62,peru_libre,490
Segunda,AYACUCHO,VILCAS HUAMAN,SAURAMA,Sierra,626,964,28,peru_libre,529
Segunda,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,Sierra,3770,5419,303,peru_libre,2952
Segunda,AYACUCHO,VILCAS HUAMAN,VISCHONGO,Sierra,2186,3142,151,peru_libre,1749
Segunda,CAJAMARCA,CAJABAMBA,CACHACHI,Sierra,8331,15461,776,peru_libre,4794
Segunda,CAJAMARCA,CAJABAMBA,CAJABAMBA,Sierra,18957,26590,1758,peru_libre,9316
Segunda,CAJAMARCA,CAJABAMBA,CONDEBAMBA,Sierra,5997,9211,695,peru_libre,3185
Segunda,CAJAMARCA,CAJABAMBA,SITACOCHA,Sierra,3242,5939,254,peru_libre,1112
Segunda,CAJAMARCA,CAJAMARCA,ASUNCION,Sierra,4414,7250,442,peru_libre,3236
Segunda,CAJAMARCA,CAJAMARCA,CAJAMARCA,Sierra,129511,163937,10518,peru_libre,65708
Segunda,CAJAMARCA,CAJAMARCA,CHETILLA,Sierra,2208,3121,224,peru_libre,1703
Segunda,CAJAMARCA,CAJAMARCA,COSPAN,Sierra,3247,5453,254,peru_libre,2044
Segunda,CAJAMARCA,CAJAMARCA,ENCAÑADA,Sierra,16278,23169,1006,peru_libre,10874
Segunda,CAJAMARCA,CAJAMARCA,JESUS,Sierra,8464,11839,821,peru_libre,4603
Segunda,CAJAMARCA,CAJAMARCA,LLACANORA,Sierra,3511,4231,232,peru_libre,1840
Segunda,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,Sierra,25154,30565,1980,peru_libre,12981
Segunda,CAJAMARCA,CAJAMARCA,MAGDALENA,Sierra,5845,7967,348,peru_libre,4313
Segunda,CAJAMARCA,CAJAMARCA,MATARA,Sierra,2445,3383,170,peru_libre,1383
Segunda,CAJAMARCA,CAJAMARCA,NAMORA,Sierra,6111,8061,424,peru_libre,3693
Segunda,CAJAMARCA,CAJAMARCA,SAN JUAN,Sierra,3178,4296,224,peru_libre,1928
Segunda,CAJAMARCA,CELENDIN,CELENDIN,Sierra,13621,19373,1004,peru_libre,9492
Segunda,CAJAMARCA,CELENDIN,CHUMUCH,Sierra,1085,2263,47,peru_libre,945
Segunda,CAJAMARCA,CELENDIN,CORTEGANA,Sierra,2838,5702,105,peru_libre,2455
Segunda,CAJAMARCA,CELENDIN,HUASMIN,Sierra,5413,9553,247,peru_libre,4822
Segunda,CAJAMARCA,CELENDIN,JORGE CHAVEZ,Sierra,432,673,19,peru_libre,255
Segunda,CAJAMARCA,CELENDIN,JOSE GALVEZ,Sierra,1669,2396,138,peru_libre,1080
Segunda,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,Sierra,3446,5602,152,peru_libre,2860
Segunda,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,Sierra,1768,3519,85,peru_libre,1507
Segunda,CAJAMARCA,CELENDIN,OXAMARCA,Sierra,2910,4980,152,peru_libre,2308
Segunda,CAJAMARCA,CELENDIN,SOROCHUCO,Sierra,5121,8173,224,peru_libre,3559
Segunda,CAJAMARCA,CELENDIN,SUCRE,Sierra,2686,4126,185,peru_libre,1957
Segunda,CAJAMARCA,CELENDIN,UTCO,Sierra,767,1217,39,peru_libre,522
Segunda,CAJAMARCA,CHOTA,ANGUIA,Sierra,1662,2752,52,peru_libre,1548
Segunda,CAJAMARCA,CHOTA,CHADIN,Sierra,2083,3181,71,peru_libre,1849
Segunda,CAJAMARCA,CHOTA,CHALAMARCA,Sierra,5842,8150,208,peru_libre,5258
Segunda,CAJAMARCA,CHOTA,CHIGUIRIP,Sierra,2335,3513,106,peru_libre,2003
Segunda,CAJAMARCA,CHOTA,CHIMBAN,Sierra,900,1949,22,peru_libre,847
Segunda,CAJAMARCA,CHOTA,CHOROPAMPA,Sierra,1178,2232,20,peru_libre,1133
Segunda,CAJAMARCA,CHOTA,CHOTA,Sierra,29406,39434,1570,peru_libre,24481
Segunda,CAJAMARCA,CHOTA,COCHABAMBA,Sierra,3051,4628,189,peru_libre,1869
Segunda,CAJAMARCA,CHOTA,CONCHAN,Sierra,3107,4568,128,peru_libre,2628
Segunda,CAJAMARCA,CHOTA,HUAMBOS,Sierra,4135,6596,273,peru_libre,2584
Segunda,CAJAMARCA,CHOTA,LAJAS,Sierra,7303,10877,309,peru_libre,5876
Segunda,CAJAMARCA,CHOTA,LLAMA,Sierra,3275,4671,174,peru_libre,2126
Segunda,CAJAMARCA,CHOTA,MIRACOSTA,Sierra,1455,2859,63,peru_libre,1102
Segunda,CAJAMARCA,CHOTA,PACCHA,Sierra,2635,3944,151,peru_libre,2216
Segunda,CAJAMARCA,CHOTA,PION,Sierra,672,1180,19,peru_libre,613
Segunda,CAJAMARCA,CHOTA,QUEROCOTO,Sierra,3612,6330,132,peru_libre,2717
Segunda,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,Sierra,522,1097,18,peru_libre,389
Segunda,CAJAMARCA,CHOTA,TACABAMBA,Sierra,7973,12560,226,peru_libre,7376
Segunda,CAJAMARCA,CHOTA,TOCMOCHE,Sierra,578,873,25,peru_libre,373
Segunda,CAJAMARCA,CONTUMAZA,CHILETE,Sierra,1695,2430,80,peru_libre,987
Segunda,CAJAMARCA,CONTUMAZA,CONTUMAZA,Sierra,3732,5597,272,peru_libre,2453
Segunda,CAJAMARCA,CONTUMAZA,CUPISNIQUE,Sierra,776,1275,37,peru_libre,375
Segunda,CAJAMARCA,CONTUMAZA,GUZMANGO,Sierra,1397,2072,106,peru_libre,873
Segunda,CAJAMARCA,CONTUMAZA,SAN BENITO,Sierra,1797,2442,102,peru_libre,825
Segunda,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,Sierra,577,913,20,peru_libre,352
Segunda,CAJAMARCA,CONTUMAZA,TANTARICA,Sierra,1216,1975,58,peru_libre,761
Segunda,CAJAMARCA,CONTUMAZA,YONAN,Sierra,3670,5026,187,peru_libre,1890
Segunda,CAJAMARCA,CUTERVO,CALLAYUC,Sierra,3468,6836,157,peru_libre,2646
Segunda,CAJAMARCA,CUTERVO,CHOROS,Sierra,1431,2678,56,peru_libre,1041
Segunda,CAJAMARCA,CUTERVO,CUJILLO,Sierra,1084,2054,24,peru_libre,922
Segunda,CAJAMARCA,CUTERVO,CUTERVO,Sierra,28333,39688,1943,peru_libre,17661
Segunda,CAJAMARCA,CUTERVO,LA RAMADA,Sierra,1941,3124,105,peru_libre,1671
Segunda,CAJAMARCA,CUTERVO,PIMPINGOS,Sierra,2437,4317,72,peru_libre,1894
Segunda,CAJAMARCA,CUTERVO,QUEROCOTILLO,Sierra,4527,10301,134,peru_libre,3300
Segunda,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,Sierra,2307,3715,123,peru_libre,1787
Segunda,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,Sierra,1093,1863,52,peru_libre,866
Segunda,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,Sierra,1690,2576,55,peru_libre,1439
Segunda,CAJAMARCA,CUTERVO,SANTA CRUZ,Sierra,1174,2358,43,peru_libre,931
Segunda,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,Sierra,2687,4372,141,peru_libre,1989
Segunda,CAJAMARCA,CUTERVO,SANTO TOMAS,Sierra,3485,5746,112,peru_libre,2348
Segunda,CAJAMARCA,CUTERVO,SOCOTA,Sierra,4878,7502,229,peru_libre,3370
Segunda,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,Sierra,659,1075,18,peru_libre,481
Segunda,CAJAMARCA,HUALGAYOC,BAMBAMARCA,Sierra,39767,56610,2949,peru_libre,33498
Segunda,CAJAMARCA,HUALGAYOC,CHUGUR,Sierra,1898,2758,79,peru_libre,1548
Segunda,CAJAMARCA,HUALGAYOC,HUALGAYOC,Sierra,8241,12371,475,peru_libre,6903
Segunda,CAJAMARCA,JAEN,BELLAVISTA,Sierra,8901,12312,461,peru_libre,6209
Segunda,CAJAMARCA,JAEN,CHONTALI,Sierra,5206,8042,200,peru_libre,3245
Segunda,CAJAMARCA,JAEN,COLASAY,Sierra,5214,9138,282,peru_libre,3304
Segunda,CAJAMARCA,JAEN,HUABAL,Sierra,4631,7164,228,peru_libre,3578
Segunda,CAJAMARCA,JAEN,JAEN,Sierra,59366,79949,3948,peru_libre,36965
Segunda,CAJAMARCA,JAEN,LAS PIRIAS,Sierra,3416,4770,196,peru_libre,2347
Segunda,CAJAMARCA,JAEN,POMAHUACA,Sierra,4425,7005,264,peru_libre,3228
Segunda,CAJAMARCA,JAEN,PUCARA,Sierra,4497,6542,359,peru_libre,3109
Segunda,CAJAMARCA,JAEN,SALLIQUE,Sierra,3014,5488,140,peru_libre,2679
Segunda,CAJAMARCA,JAEN,SAN FELIPE,Sierra,2335,3770,154,peru_libre,1656
Segunda,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,Sierra,3773,5951,102,peru_libre,2626
Segunda,CAJAMARCA,JAEN,SANTA ROSA,Sierra,5804,8774,280,peru_libre,3814
Segunda,CAJAMARCA,SAN IGNACIO,CHIRINOS,Sierra,8012,11249,366,peru_libre,6286
Segunda,CAJAMARCA,SAN IGNACIO,HUARANGO,Sierra,9981,15513,367,peru_libre,7486
Segunda,CAJAMARCA,SAN IGNACIO,LA COIPA,Sierra,11012,15634,603,peru_libre,7991
Segunda,CAJAMARCA,SAN IGNACIO,NAMBALLE,Sierra,4627,6875,171,peru_libre,3771
Segunda,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,Sierra,19446,26775,1308,peru_libre,14007
Segunda,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,Sierra,8641,13318,442,peru_libre,5870
Segunda,CAJAMARCA,SAN IGNACIO,TABACONAS,Sierra,9138,13831,325,peru_libre,7665
Segunda,CAJAMARCA,SAN MARCOS,CHANCAY,Sierra,1721,2485,144,peru_libre,934
Segunda,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,Sierra,1528,2134,114,peru_libre,1040
Segunda,CAJAMARCA,SAN MARCOS,GREGORIO PITA,Sierra,3327,5151,198,peru_libre,2479
Segunda,CAJAMARCA,SAN MARCOS,ICHOCAN,Sierra,1238,1720,84,peru_libre,754
Segunda,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,Sierra,1870,2991,256,peru_libre,1104
Segunda,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,Sierra,5910,10694,472,peru_libre,4438
Segunda,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,Sierra,10458,14552,881,peru_libre,6847
Segunda,CAJAMARCA,SAN MIGUEL,BOLIVAR,Sierra,792,1115,35,peru_libre,486
Segunda,CAJAMARCA,SAN MIGUEL,CALQUIS,Sierra,2459,3553,97,peru_libre,2035
Segunda,CAJAMARCA,SAN MIGUEL,CATILLUC,Sierra,1780,2585,52,peru_libre,1473
Segunda,CAJAMARCA,SAN MIGUEL,EL PRADO,Sierra,1527,2467,55,peru_libre,878
Segunda,CAJAMARCA,SAN MIGUEL,LA FLORIDA,Sierra,1611,2370,130,peru_libre,1053
Segunda,CAJAMARCA,SAN MIGUEL,LLAPA,Sierra,2755,3836,131,peru_libre,1981
Segunda,CAJAMARCA,SAN MIGUEL,NANCHOC,Sierra,728,1078,35,peru_libre,423
Segunda,CAJAMARCA,SAN MIGUEL,NIEPOS,Sierra,1626,2720,133,peru_libre,1064
Segunda,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,Sierra,1267,1870,64,peru_libre,625
Segunda,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,Sierra,6880,9729,521,peru_libre,4302
Segunda,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,Sierra,2464,3421,90,peru_libre,1873
Segunda,CAJAMARCA,SAN MIGUEL,TONGOD,Sierra,1654,2380,44,peru_libre,1327
Segunda,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,Sierra,1751,2529,86,peru_libre,834
Segunda,CAJAMARCA,SAN PABLO,SAN BERNARDINO,Sierra,2508,3569,93,peru_libre,1977
Segunda,CAJAMARCA,SAN PABLO,SAN LUIS,Sierra,824,1205,26,peru_libre,494
Segunda,CAJAMARCA,SAN PABLO,SAN PABLO,Sierra,7313,10487,421,peru_libre,5496
Segunda,CAJAMARCA,SAN PABLO,TUMBADEN,Sierra,2414,3266,145,peru_libre,1814
Segunda,CAJAMARCA,SANTA CRUZ,ANDABAMBA,Sierra,871,1442,37,peru_libre,538
Segunda,CAJAMARCA,SANTA CRUZ,CATACHE,Sierra,4070,6725,161,peru_libre,3115
Segunda,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,Sierra,2148,3277,105,peru_libre,1417
Segunda,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,Sierra,1367,2330,74,peru_libre,838
Segunda,CAJAMARCA,SANTA CRUZ,NINABAMBA,Sierra,1306,2218,37,peru_libre,928
Segunda,CAJAMARCA,SANTA CRUZ,PULAN,Sierra,2121,3480,89,peru_libre,1540
Segunda,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,Sierra,4798,6800,254,peru_libre,3041
Segunda,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,Sierra,1078,1696,27,peru_libre,711
Segunda,CAJAMARCA,SANTA CRUZ,SEXI,Sierra,246,439,22,peru_libre,174
Segunda,CAJAMARCA,SANTA CRUZ,UTICYACU,Sierra,665,1127,42,peru_libre,443
Segunda,CAJAMARCA,SANTA CRUZ,YAUYUCAN,Sierra,1684,2588,79,peru_libre,1204
Segunda,CALLAO,CALLAO,BELLAVISTA,Costa,57684,73580,3854,peru_libre,11662
Segunda,CALLAO,CALLAO,CALLAO,Costa,303716,379658,22083,peru_libre,86812
Segunda,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,Costa,36057,44618,2297,peru_libre,10828
Segunda,CALLAO,CALLAO,LA PERLA,Costa,45384,58232,3320,peru_libre,8748
Segunda,CALLAO,CALLAO,LA PUNTA,Costa,5237,6941,233,peru_libre,598
Segunda,CALLAO,CALLAO,MI PERÚ,Costa,25067,29490,2234,peru_libre,9010
Segunda,CALLAO,CALLAO,VENTANILLA,Costa,182574,231977,12335,peru_libre,70845
Segunda,CUSCO,ACOMAYO,ACOMAYO,Sierra,2740,3677,185,peru_libre,2300
Segunda,CUSCO,ACOMAYO,ACOPIA,Sierra,1604,2029,94,peru_libre,1410
Segunda,CUSCO,ACOMAYO,ACOS,Sierra,1345,1885,94,peru_libre,1130
Segunda,CUSCO,ACOMAYO,MOSOC LLACTA,Sierra,732,905,36,peru_libre,666
Segunda,CUSCO,ACOMAYO,POMACANCHI,Sierra,4397,5868,147,peru_libre,4050
Segunda,CUSCO,ACOMAYO,RONDOCAN,Sierra,1567,2206,88,peru_libre,1375
Segunda,CUSCO,ACOMAYO,SANGARARA,Sierra,1958,2659,102,peru_libre,1714
Segunda,CUSCO,ANTA,ANCAHUASI,Sierra,4561,5961,327,peru_libre,3852
Segunda,CUSCO,ANTA,ANTA,Sierra,12540,16004,681,peru_libre,10580
Segunda,CUSCO,ANTA,CACHIMAYO,Sierra,1807,2146,80,peru_libre,1413
Segunda,CUSCO,ANTA,CHINCHAYPUJIO,Sierra,2947,4340,183,peru_libre,2561
Segunda,CUSCO,ANTA,HUAROCONDO,Sierra,3856,4846,244,peru_libre,3313
Segunda,CUSCO,ANTA,LIMATAMBO,Sierra,4898,6692,330,peru_libre,3902
Segunda,CUSCO,ANTA,MOLLEPATA,Sierra,1984,2661,142,peru_libre,1337
Segunda,CUSCO,ANTA,PUCYURA,Sierra,2477,3049,131,peru_libre,2090
Segunda,CUSCO,ANTA,ZURITE,Sierra,2571,3276,107,peru_libre,2195
Segunda,CUSCO,CALCA,CALCA,Sierra,13452,17736,705,peru_libre,10899
Segunda,CUSCO,CALCA,COYA,Sierra,2374,2972,142,peru_libre,1925
Segunda,CUSCO,CALCA,LAMAY,Sierra,3747,4638,236,peru_libre,3260
Segunda,CUSCO,CALCA,LARES,Sierra,3766,5459,201,peru_libre,3330
Segunda,CUSCO,CALCA,PISAC,Sierra,6273,8053,403,peru_libre,5110
Segunda,CUSCO,CALCA,SAN SALVADOR,Sierra,3511,4424,212,peru_libre,2825
Segunda,CUSCO,CALCA,TARAY,Sierra,3011,3580,158,peru_libre,2447
Segunda,CUSCO,CALCA,YANATILE,Sierra,4937,7513,211,peru_libre,4191
Segunda,CUSCO,CANAS,CHECCA,Sierra,3704,4807,160,peru_libre,3454
Segunda,CUSCO,CANAS,KUNTURKANKI,Sierra,3458,4428,155,peru_libre,3117
Segunda,CUSCO,CANAS,LANGUI,Sierra,1825,2319,82,peru_libre,1652
Segunda,CUSCO,CANAS,LAYO,Sierra,3523,4548,139,peru_libre,3264
Segunda,CUSCO,CANAS,PAMPAMARCA,Sierra,1142,1481,41,peru_libre,1043
Segunda,CUSCO,CANAS,QUEHUE,Sierra,1822,2470,64,peru_libre,1688
Segunda,CUSCO,CANAS,TUPAC AMARU,Sierra,1855,2492,47,peru_libre,1734
Segunda,CUSCO,CANAS,YANAOCA,Sierra,5633,7431,338,peru_libre,5027
Segunda,CUSCO,CANCHIS,CHECACUPE,Sierra,3210,4080,113,peru_libre,2900
Segunda,CUSCO,CANCHIS,COMBAPATA,Sierra,3181,4077,366,peru_libre,2636
Segunda,CUSCO,CANCHIS,MARANGANI,Sierra,7068,8902,309,peru_libre,6425
Segunda,CUSCO,CANCHIS,PITUMARCA,Sierra,4450,5925,221,peru_libre,3981
Segunda,CUSCO,CANCHIS,SAN PABLO,Sierra,3251,4261,118,peru_libre,2939
Segunda,CUSCO,CANCHIS,SAN PEDRO,Sierra,2071,2706,64,peru_libre,1863
Segunda,CUSCO,CANCHIS,SICUANI,Sierra,36003,45869,1757,peru_libre,30790
Segunda,CUSCO,CANCHIS,TINTA,Sierra,3689,4615,102,peru_libre,3380
Segunda,CUSCO,CHUMBIVILCAS,CAPACMARCA,Sierra,2438,3781,126,peru_libre,2174
Segunda,CUSCO,CHUMBIVILCAS,CHAMACA,Sierra,4136,5589,135,peru_libre,3886
Segunda,CUSCO,CHUMBIVILCAS,COLQUEMARCA,Sierra,5648,7472,277,peru_libre,5183
Segunda,CUSCO,CHUMBIVILCAS,LIVITACA,Sierra,6583,8906,366,peru_libre,5979
Segunda,CUSCO,CHUMBIVILCAS,LLUSCO,Sierra,3496,5009,134,peru_libre,3291
Segunda,CUSCO,CHUMBIVILCAS,QUIÑOTA,Sierra,2432,3252,99,peru_libre,2277
Segunda,CUSCO,CHUMBIVILCAS,SANTO TOMAS,Sierra,11207,16025,699,peru_libre,10085
Segunda,CUSCO,CHUMBIVILCAS,VELILLE,Sierra,4621,6462,154,peru_libre,4330
Segunda,CUSCO,CUSCO,CCORCA,Sierra,1956,2339,135,peru_libre,1706
Segunda,CUSCO,CUSCO,CUSCO,Sierra,76102,97420,5703,peru_libre,48342
Segunda,CUSCO,CUSCO,POROY,Sierra,4697,5777,346,peru_libre,3727
Segunda,CUSCO,CUSCO,SAN JERONIMO,Sierra,29140,35774,1669,peru_libre,20906
Segunda,CUSCO,CUSCO,SAN SEBASTIAN,Sierra,57731,72170,3630,peru_libre,40818
Segunda,CUSCO,CUSCO,SANTIAGO,Sierra,60102,76786,3902,peru_libre,43373
Segunda,CUSCO,CUSCO,SAYLLA,Sierra,3617,4281,142,peru_libre,3013
Segunda,CUSCO,CUSCO,WANCHAQ,Sierra,48684,61892,3350,peru_libre,26409
Segunda,CUSCO,ESPINAR,ALTO PICHIGUA,Sierra,1866,2282,85,peru_libre,1713
Segunda,CUSCO,ESPINAR,CONDOROMA,Sierra,653,822,40,peru_libre,559
Segunda,CUSCO,ESPINAR,COPORAQUE,Sierra,8721,11080,323,peru_libre,8030
Segunda,CUSCO,ESPINAR,ESPINAR,Sierra,15753,20027,949,peru_libre,13112
Segunda,CUSCO,ESPINAR,OCORURO,Sierra,935,1192,40,peru_libre,842
Segunda,CUSCO,ESPINAR,PALLPATA,Sierra,3678,4623,259,peru_libre,3211
Segunda,CUSCO,ESPINAR,PICHIGUA,Sierra,2811,3438,93,peru_libre,2589
Segunda,CUSCO,ESPINAR,SUYCKUTAMBO,Sierra,1604,2201,114,peru_libre,1405
Segunda,CUSCO,LA CONVENCION,ECHARATE,Sierra,19156,33529,901,peru_libre,15598
Segunda,CUSCO,LA CONVENCION,HUAYOPATA,Sierra,3257,4635,161,peru_libre,2494
Segunda,CUSCO,LA CONVENCION,INKAWASI,Sierra,2371,3465,86,peru_libre,2087
Segunda,CUSCO,LA CONVENCION,KIMBIRI,Sierra,9110,13163,402,peru_libre,7377
Segunda,CUSCO,LA CONVENCION,MARANURA,Sierra,4274,5949,184,peru_libre,3513
Segunda,CUSCO,LA CONVENCION,MEGANTONI,Sierra,3779,7479,271,peru_libre,2672
Segunda,CUSCO,LA CONVENCION,OCOBAMBA,Sierra,2904,4465,96,peru_libre,2647
Segunda,CUSCO,LA CONVENCION,PICHARI,Sierra,12848,18230,397,peru_libre,10912
Segunda,CUSCO,LA CONVENCION,QUELLOUNO,Sierra,7027,10446,252,peru_libre,5898
Segunda,CUSCO,LA CONVENCION,SANTA ANA,Sierra,22212,30039,1138,peru_libre,16606
Segunda,CUSCO,LA CONVENCION,SANTA TERESA,Sierra,4374,6206,192,peru_libre,3666
Segunda,CUSCO,LA CONVENCION,VILCABAMBA,Sierra,5852,9805,174,peru_libre,5180
Segunda,CUSCO,LA CONVENCION,VILLA KINTIARINA,Sierra,1397,1749,56,peru_libre,1096
Segunda,CUSCO,LA CONVENCION,VILLA VIRGEN,Sierra,1114,1395,47,peru_libre,858
Segunda,CUSCO,PARURO,ACCHA,Sierra,1933,2804,123,peru_libre,1622
Segunda,CUSCO,PARURO,CCAPI,Sierra,2060,3076,194,peru_libre,1751
Segunda,CUSCO,PARURO,COLCHA,Sierra,628,1026,26,peru_libre,491
Segunda,CUSCO,PARURO,HUANOQUITE,Sierra,3454,4515,162,peru_libre,3101
Segunda,CUSCO,PARURO,OMACHA,Sierra,2867,4681,140,peru_libre,2638
Segunda,CUSCO,PARURO,PACCARITAMBO,Sierra,1394,2078,96,peru_libre,1188
Segunda,CUSCO,PARURO,PARURO,Sierra,2020,2706,113,peru_libre,1699
Segunda,CUSCO,PARURO,PILLPINTO,Sierra,664,1059,29,peru_libre,507
Segunda,CUSCO,PARURO,YAURISQUE,Sierra,1988,2451,124,peru_libre,1742
Segunda,CUSCO,PAUCARTAMBO,CAICAY,Sierra,1865,2330,100,peru_libre,1628
Segunda,CUSCO,PAUCARTAMBO,CHALLABAMBA,Sierra,5074,7165,218,peru_libre,4655
Segunda,CUSCO,PAUCARTAMBO,COLQUEPATA,Sierra,5460,6755,303,peru_libre,4839
Segunda,CUSCO,PAUCARTAMBO,HUANCARANI,Sierra,4104,4922,188,peru_libre,3649
Segunda,CUSCO,PAUCARTAMBO,KOSÑIPATA,Sierra,2776,3864,161,peru_libre,2275
Segunda,CUSCO,PAUCARTAMBO,PAUCARTAMBO,Sierra,7407,9557,462,peru_libre,6310
Segunda,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Sierra,3720,4717,360,peru_libre,2883
Segunda,CUSCO,QUISPICANCHI,CAMANTI,Sierra,1435,2058,56,peru_libre,1044
Segunda,CUSCO,QUISPICANCHI,CCARHUAYO,Sierra,1895,2473,66,peru_libre,1765
Segunda,CUSCO,QUISPICANCHI,CCATCA,Sierra,7361,9528,475,peru_libre,6249
Segunda,CUSCO,QUISPICANCHI,CUSIPATA,Sierra,2889,3720,172,peru_libre,2511
Segunda,CUSCO,QUISPICANCHI,HUARO,Sierra,2600,3416,182,peru_libre,2128
Segunda,CUSCO,QUISPICANCHI,LUCRE,Sierra,2868,3492,126,peru_libre,2295
Segunda,CUSCO,QUISPICANCHI,MARCAPATA,Sierra,2607,3762,106,peru_libre,2285
Segunda,CUSCO,QUISPICANCHI,OCONGATE,Sierra,9214,11857,330,peru_libre,8564
Segunda,CUSCO,QUISPICANCHI,OROPESA,Sierra,5546,6698,285,peru_libre,4303
Segunda,CUSCO,QUISPICANCHI,QUIQUIJANA,Sierra,6122,7974,282,peru_libre,5545
